date,action,rule,interface_in,ipsrc,ipdst,proto,portsrc,portdst,year,month,day,timestamp,portsrc_range,portdst_range,hour,ipsrc_class,ipdst_class,isprivatesrc,isprivatedst
2024-03-10 15:57:24,PERMIT,6.0,eth0,192.168.65.7,172.17.0.2,UDP,53.0,59841.0,2024,3,10,15:57:24,well-known,Dynamic,15,C,B,Private,Private
2024-03-10 15:57:24,PERMIT,6.0,eth0,192.168.65.7,172.17.0.2,UDP,53.0,55570.0,2024,3,10,15:57:24,well-known,Dynamic,15,C,B,Private,Private
2024-03-10 15:57:24,PERMIT,6.0,eth0,192.168.65.7,172.17.0.2,UDP,53.0,37078.0,2024,3,10,15:57:24,well-known,Registered,15,C,B,Private,Private
2024-03-10 15:57:24,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,43332.0,3986.0,2024,3,10,15:57:24,Registered,Registered,15,B,B,Private,Private
2024-03-10 15:57:26,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,43332.0,49153.0,2024,3,10,15:57:26,Registered,Dynamic,15,B,B,Private,Private
2024-03-10 15:57:26,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,43332.0,5190.0,2024,3,10,15:57:26,Registered,Registered,15,B,B,Private,Private
2024-03-10 15:57:28,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,43332.0,5009.0,2024,3,10,15:57:28,Registered,Registered,15,B,B,Private,Private
2024-03-10 15:57:28,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,43332.0,389.0,2024,3,10,15:57:28,Registered,well-known,15,B,B,Private,Private
2024-03-10 15:57:30,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,43332.0,8009.0,2024,3,10,15:57:30,Registered,Registered,15,B,B,Private,Private
2024-03-10 15:57:30,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,43332.0,2049.0,2024,3,10,15:57:30,Registered,Registered,15,B,B,Private,Private
2024-03-10 15:57:32,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,43332.0,1028.0,2024,3,10,15:57:32,Registered,Registered,15,B,B,Private,Private
2024-03-10 15:57:38,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,110.0,2024,3,10,15:57:38,Dynamic,well-known,15,B,B,Private,Private
2024-03-10 15:57:38,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,199.0,2024,3,10,15:57:38,Dynamic,well-known,15,B,B,Private,Private
2024-03-10 15:57:40,PERMIT,4.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,80.0,2024,3,10,15:57:40,Dynamic,well-known,15,B,B,Private,Private
2024-03-10 15:57:40,PERMIT,4.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,80.0,2024,3,10,15:57:40,Dynamic,well-known,15,B,B,Private,Private
2024-03-10 15:57:40,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,53.0,2024,3,10,15:57:40,Dynamic,well-known,15,B,B,Private,Private
2024-03-10 15:57:42,PERMIT,1.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,22.0,2024,3,10,15:57:42,Dynamic,well-known,15,B,B,Private,Private
2024-03-10 15:57:42,PERMIT,1.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,22.0,2024,3,10,15:57:42,Dynamic,well-known,15,B,B,Private,Private
2024-03-10 15:57:42,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,1025.0,2024,3,10,15:57:42,Dynamic,Registered,15,B,B,Private,Private
2024-03-10 15:57:44,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,443.0,2024,3,10,15:57:44,Dynamic,well-known,15,B,B,Private,Private
2024-03-10 15:57:44,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,443.0,2024,3,10,15:57:44,Dynamic,well-known,15,B,B,Private,Private
2024-03-10 15:57:44,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,25.0,2024,3,10,15:57:44,Dynamic,well-known,15,B,B,Private,Private
2024-03-10 15:57:46,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,135.0,2024,3,10,15:57:46,Dynamic,well-known,15,B,B,Private,Private
2024-03-10 15:57:46,PERMIT,3.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,21.0,2024,3,10,15:57:46,Dynamic,well-known,15,B,B,Private,Private
2024-03-10 15:57:48,PERMIT,5.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,3306.0,2024,3,10,15:57:48,Dynamic,Registered,15,B,B,Private,Private
2024-03-10 15:57:48,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,5900.0,2024,3,10,15:57:48,Dynamic,Registered,15,B,B,Private,Private
2024-03-10 15:57:50,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,995.0,2024,3,10,15:57:50,Dynamic,well-known,15,B,B,Private,Private
2024-03-10 15:57:50,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,993.0,2024,3,10,15:57:50,Dynamic,well-known,15,B,B,Private,Private
2024-03-10 15:57:52,PERMIT,2.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,23.0,2024,3,10,15:57:52,Dynamic,well-known,15,B,B,Private,Private
2024-03-10 15:57:52,PERMIT,2.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,23.0,2024,3,10,15:57:52,Dynamic,well-known,15,B,B,Private,Private
2024-03-10 15:57:52,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,445.0,2024,3,10,15:57:52,Dynamic,well-known,15,B,B,Private,Private
2024-03-10 15:57:54,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,143.0,2024,3,10,15:57:54,Dynamic,well-known,15,B,B,Private,Private
2024-03-10 15:57:54,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,111.0,2024,3,10,15:57:54,Dynamic,well-known,15,B,B,Private,Private
2024-03-10 15:57:56,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,8080.0,2024,3,10,15:57:56,Dynamic,Registered,15,B,B,Private,Private
2024-03-10 15:57:56,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,3389.0,2024,3,10,15:57:56,Dynamic,Registered,15,B,B,Private,Private
2024-03-10 15:57:58,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,587.0,2024,3,10,15:57:58,Dynamic,well-known,15,B,B,Private,Private
2024-03-10 15:57:58,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,1723.0,2024,3,10,15:57:58,Dynamic,Registered,15,B,B,Private,Private
2024-03-10 15:58:00,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,554.0,2024,3,10,15:58:00,Dynamic,well-known,15,B,B,Private,Private
2024-03-10 15:58:00,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,139.0,2024,3,10,15:58:00,Dynamic,well-known,15,B,B,Private,Private
2024-03-10 15:58:02,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,8888.0,2024,3,10,15:58:02,Dynamic,Registered,15,B,B,Private,Private
2024-03-10 15:58:02,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,113.0,2024,3,10,15:58:02,Dynamic,well-known,15,B,B,Private,Private
2024-03-10 15:58:04,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,1720.0,2024,3,10,15:58:04,Dynamic,Registered,15,B,B,Private,Private
2024-03-10 15:58:04,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,1755.0,2024,3,10,15:58:04,Dynamic,Registered,15,B,B,Private,Private
2024-03-10 15:58:06,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,631.0,2024,3,10,15:58:06,Dynamic,well-known,15,B,B,Private,Private
2024-03-10 15:58:06,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,5009.0,2024,3,10,15:58:06,Dynamic,Registered,15,B,B,Private,Private
2024-03-10 15:58:08,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,3128.0,2024,3,10,15:58:08,Dynamic,Registered,15,B,B,Private,Private
2024-03-10 15:58:08,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,5800.0,2024,3,10,15:58:08,Dynamic,Registered,15,B,B,Private,Private
2024-03-10 15:58:10,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,543.0,2024,3,10,15:58:10,Dynamic,well-known,15,B,B,Private,Private
2024-03-10 15:58:10,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,544.0,2024,3,10,15:58:10,Dynamic,well-known,15,B,B,Private,Private
2024-03-10 15:58:12,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,5631.0,2024,3,10,15:58:12,Dynamic,Registered,15,B,B,Private,Private
2024-03-10 15:58:12,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,873.0,2024,3,10,15:58:12,Dynamic,well-known,15,B,B,Private,Private
2024-03-10 15:58:14,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,5051.0,2024,3,10,15:58:14,Dynamic,Registered,15,B,B,Private,Private
2024-03-10 15:58:14,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,1026.0,2024,3,10,15:58:14,Dynamic,Registered,15,B,B,Private,Private
2024-03-10 15:58:16,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,1110.0,2024,3,10,15:58:16,Dynamic,Registered,15,B,B,Private,Private
2024-03-10 15:58:16,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,144.0,2024,3,10,15:58:16,Dynamic,well-known,15,B,B,Private,Private
2024-03-10 15:58:18,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,49153.0,2024,3,10,15:58:18,Dynamic,Dynamic,15,B,B,Private,Private
2024-03-10 15:58:18,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,548.0,2024,3,10,15:58:18,Dynamic,well-known,15,B,B,Private,Private
2024-03-10 15:58:20,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,990.0,2024,3,10,15:58:20,Dynamic,well-known,15,B,B,Private,Private
2024-03-10 15:58:20,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,4899.0,2024,3,10,15:58:20,Dynamic,Registered,15,B,B,Private,Private
2024-03-10 15:58:22,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,32768.0,2024,3,10,15:58:22,Dynamic,Registered,15,B,B,Private,Private
2024-03-10 15:58:22,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,465.0,2024,3,10,15:58:22,Dynamic,well-known,15,B,B,Private,Private
2024-03-10 15:58:24,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,8081.0,2024,3,10,15:58:24,Dynamic,Registered,15,B,B,Private,Private
2024-03-10 15:58:24,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,5060.0,2024,3,10,15:58:24,Dynamic,Registered,15,B,B,Private,Private
2024-03-10 15:58:26,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,49154.0,2024,3,10,15:58:26,Dynamic,Dynamic,15,B,B,Private,Private
2024-03-10 15:58:26,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,389.0,2024,3,10,15:58:26,Dynamic,well-known,15,B,B,Private,Private
2024-03-10 15:58:28,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,13.0,2024,3,10,15:58:28,Dynamic,well-known,15,B,B,Private,Private
2024-03-10 15:58:28,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,427.0,2024,3,10,15:58:28,Dynamic,well-known,15,B,B,Private,Private
2024-03-10 15:58:30,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,6646.0,2024,3,10,15:58:30,Dynamic,Registered,15,B,B,Private,Private
2024-03-10 15:58:30,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,9999.0,2024,3,10,15:58:30,Dynamic,Registered,15,B,B,Private,Private
2024-03-10 15:58:32,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,5666.0,2024,3,10,15:58:32,Dynamic,Registered,15,B,B,Private,Private
2024-03-10 15:58:32,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,2000.0,2024,3,10,15:58:32,Dynamic,Registered,15,B,B,Private,Private
2024-03-10 15:58:34,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,2001.0,2024,3,10,15:58:34,Dynamic,Registered,15,B,B,Private,Private
2024-03-10 15:58:34,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,2717.0,2024,3,10,15:58:34,Dynamic,Registered,15,B,B,Private,Private
2024-03-10 15:58:36,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,8008.0,2024,3,10,15:58:36,Dynamic,Registered,15,B,B,Private,Private
2024-03-10 15:58:36,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,646.0,2024,3,10,15:58:36,Dynamic,well-known,15,B,B,Private,Private
2024-03-10 15:58:38,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,3000.0,2024,3,10,15:58:38,Dynamic,Registered,15,B,B,Private,Private
2024-03-10 15:58:38,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,5000.0,2024,3,10,15:58:38,Dynamic,Registered,15,B,B,Private,Private
2024-03-10 15:58:40,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,49152.0,2024,3,10,15:58:40,Dynamic,Dynamic,15,B,B,Private,Private
2024-03-10 15:58:40,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,9100.0,2024,3,10,15:58:40,Dynamic,Registered,15,B,B,Private,Private
2024-03-10 15:58:42,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,5357.0,2024,3,10,15:58:42,Dynamic,Registered,15,B,B,Private,Private
2024-03-10 15:58:42,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,79.0,2024,3,10,15:58:42,Dynamic,well-known,15,B,B,Private,Private
2024-03-10 15:58:44,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,444.0,2024,3,10,15:58:44,Dynamic,well-known,15,B,B,Private,Private
2024-03-10 15:58:44,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,6001.0,2024,3,10,15:58:44,Dynamic,Registered,15,B,B,Private,Private
2024-03-10 15:58:46,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,1028.0,2024,3,10,15:58:46,Dynamic,Registered,15,B,B,Private,Private
2024-03-10 15:58:46,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,1029.0,2024,3,10,15:58:46,Dynamic,Registered,15,B,B,Private,Private
2024-03-10 15:58:48,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,2049.0,2024,3,10,15:58:48,Dynamic,Registered,15,B,B,Private,Private
2024-03-10 15:58:48,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,49157.0,2024,3,10,15:58:48,Dynamic,Dynamic,15,B,B,Private,Private
2024-03-10 15:58:50,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,8000.0,2024,3,10,15:58:50,Dynamic,Registered,15,B,B,Private,Private
2024-03-10 15:58:50,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,49156.0,2024,3,10,15:58:50,Dynamic,Dynamic,15,B,B,Private,Private
2024-03-10 15:58:52,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,88.0,2024,3,10,15:58:52,Dynamic,well-known,15,B,B,Private,Private
2024-03-10 15:58:52,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,7.0,2024,3,10,15:58:52,Dynamic,well-known,15,B,B,Private,Private
2024-03-10 15:58:54,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,6000.0,2024,3,10,15:58:54,Dynamic,Registered,15,B,B,Private,Private
2024-03-10 15:58:54,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,8009.0,2024,3,10,15:58:54,Dynamic,Registered,15,B,B,Private,Private
2024-03-10 15:58:56,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,179.0,2024,3,10,15:58:56,Dynamic,well-known,15,B,B,Private,Private
2024-03-10 15:58:56,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,515.0,2024,3,10,15:58:56,Dynamic,well-known,15,B,B,Private,Private
2024-03-10 15:58:58,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,10000.0,2024,3,10,15:58:58,Dynamic,Registered,15,B,B,Private,Private
2024-03-10 15:58:58,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,1900.0,2024,3,10,15:58:58,Dynamic,Registered,15,B,B,Private,Private
2024-03-10 15:59:00,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,5101.0,2024,3,10,15:59:00,Dynamic,Registered,15,B,B,Private,Private
2024-03-10 15:59:00,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,106.0,2024,3,10,15:59:00,Dynamic,well-known,15,B,B,Private,Private
2024-03-10 15:59:02,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,1027.0,2024,3,10,15:59:02,Dynamic,Registered,15,B,B,Private,Private
2024-03-10 15:59:02,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,514.0,2024,3,10,15:59:02,Dynamic,well-known,15,B,B,Private,Private
2024-03-10 15:59:04,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,1433.0,2024,3,10,15:59:04,Dynamic,Registered,15,B,B,Private,Private
2024-03-10 15:59:04,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,26.0,2024,3,10,15:59:04,Dynamic,well-known,15,B,B,Private,Private
2024-03-10 15:59:06,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,37.0,2024,3,10,15:59:06,Dynamic,well-known,15,B,B,Private,Private
2024-03-10 15:59:06,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,5432.0,2024,3,10,15:59:06,Dynamic,Registered,15,B,B,Private,Private
2024-03-10 15:59:08,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,49155.0,2024,3,10,15:59:08,Dynamic,Dynamic,15,B,B,Private,Private
2024-03-10 15:59:08,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,2121.0,2024,3,10,15:59:08,Dynamic,Registered,15,B,B,Private,Private
2024-03-10 15:59:10,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,81.0,2024,3,10,15:59:10,Dynamic,well-known,15,B,B,Private,Private
2024-03-10 15:59:10,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,8443.0,2024,3,10,15:59:10,Dynamic,Registered,15,B,B,Private,Private
2024-03-10 15:59:12,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,7070.0,2024,3,10,15:59:12,Dynamic,Registered,15,B,B,Private,Private
2024-03-10 15:59:12,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,3986.0,2024,3,10,15:59:12,Dynamic,Registered,15,B,B,Private,Private
2024-03-10 15:59:14,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,9.0,2024,3,10,15:59:14,Dynamic,well-known,15,B,B,Private,Private
2024-03-10 15:59:14,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,5190.0,2024,3,10,15:59:14,Dynamic,Registered,15,B,B,Private,Private
2024-03-10 15:59:16,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,119.0,2024,3,10,15:59:16,Dynamic,well-known,15,B,B,Private,Private
2024-03-10 15:59:16,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,59805.0,513.0,2024,3,10,15:59:16,Dynamic,well-known,15,B,B,Private,Private
2024-03-10 16:14:02,PERMIT,6.0,eth0,192.168.65.7,172.17.0.2,UDP,53.0,47127.0,2024,3,10,16:14:02,well-known,Registered,16,C,B,Private,Private
2024-03-10 16:14:02,PERMIT,6.0,eth0,192.168.65.7,172.17.0.2,UDP,53.0,44909.0,2024,3,10,16:14:02,well-known,Registered,16,C,B,Private,Private
2024-03-10 16:14:02,PERMIT,6.0,eth0,192.168.65.7,172.17.0.2,UDP,53.0,59667.0,2024,3,10,16:14:02,well-known,Dynamic,16,C,B,Private,Private
2024-03-10 16:14:02,PERMIT,6.0,eth0,192.168.65.7,172.17.0.2,UDP,53.0,32818.0,2024,3,10,16:14:02,well-known,Registered,16,C,B,Private,Private
2024-03-10 16:14:02,PERMIT,6.0,eth0,192.168.65.7,172.17.0.2,UDP,53.0,56718.0,2024,3,10,16:14:02,well-known,Dynamic,16,C,B,Private,Private
2024-03-10 16:14:32,PERMIT,6.0,eth0,192.168.65.7,172.17.0.2,UDP,53.0,44957.0,2024,3,10,16:14:32,well-known,Registered,16,C,B,Private,Private
2024-03-10 16:14:32,PERMIT,6.0,eth0,192.168.65.7,172.17.0.2,UDP,53.0,58665.0,2024,3,10,16:14:32,well-known,Dynamic,16,C,B,Private,Private
2024-03-10 16:14:32,PERMIT,6.0,eth0,192.168.65.7,172.17.0.2,UDP,53.0,55048.0,2024,3,10,16:14:32,well-known,Dynamic,16,C,B,Private,Private
2024-03-10 16:14:32,PERMIT,6.0,eth0,192.168.65.7,172.17.0.2,UDP,53.0,35610.0,2024,3,10,16:14:32,well-known,Registered,16,C,B,Private,Private
2024-03-10 16:14:32,PERMIT,6.0,eth0,192.168.65.7,172.17.0.2,UDP,53.0,57028.0,2024,3,10,16:14:32,well-known,Dynamic,16,C,B,Private,Private
2024-03-10 16:18:42,PERMIT,6.0,eth0,192.168.65.7,172.17.0.2,UDP,53.0,49328.0,2024,3,10,16:18:42,well-known,Dynamic,16,C,B,Private,Private
2024-03-10 16:18:42,PERMIT,6.0,eth0,192.168.65.7,172.17.0.2,UDP,53.0,56125.0,2024,3,10,16:18:42,well-known,Dynamic,16,C,B,Private,Private
2024-03-10 16:18:42,PERMIT,6.0,eth0,192.168.65.7,172.17.0.2,UDP,53.0,44719.0,2024,3,10,16:18:42,well-known,Registered,16,C,B,Private,Private
2024-03-10 16:18:42,PERMIT,6.0,eth0,192.168.65.7,172.17.0.2,UDP,53.0,41008.0,2024,3,10,16:18:42,well-known,Registered,16,C,B,Private,Private
2024-03-10 16:18:42,PERMIT,6.0,eth0,192.168.65.7,172.17.0.2,UDP,53.0,42623.0,2024,3,10,16:18:42,well-known,Registered,16,C,B,Private,Private
2024-03-10 16:21:54,PERMIT,6.0,eth0,192.168.65.7,172.17.0.2,UDP,53.0,35429.0,2024,3,10,16:21:54,well-known,Registered,16,C,B,Private,Private
2024-03-10 16:21:54,PERMIT,6.0,eth0,192.168.65.7,172.17.0.2,UDP,53.0,53670.0,2024,3,10,16:21:54,well-known,Dynamic,16,C,B,Private,Private
2024-03-10 16:21:54,PERMIT,6.0,eth0,192.168.65.7,172.17.0.2,UDP,53.0,55656.0,2024,3,10,16:21:54,well-known,Dynamic,16,C,B,Private,Private
2024-03-10 16:21:54,PERMIT,6.0,eth0,192.168.65.7,172.17.0.2,UDP,53.0,43357.0,2024,3,10,16:21:54,well-known,Registered,16,C,B,Private,Private
2024-03-10 16:21:54,PERMIT,6.0,eth0,192.168.65.7,172.17.0.2,UDP,53.0,38925.0,2024,3,10,16:21:54,well-known,Registered,16,C,B,Private,Private
